,0
40673,-28.0
40674,-28.0
40675,-28.0
40676,-28.0
40677,-28.0
40678,-28.0
40679,-28.0
40680,-28.0
40681,-28.0
40682,-28.0
40683,0.0
40684,-28.0
40685,-28.0
40686,-28.0
40687,0.0
40688,0.0
40689,0.0
40690,0.0
40691,0.0
40692,0.0
40693,0.0
40694,0.0
40695,27.0
40696,0.0
40697,0.0
40698,0.0
40699,0.0
40700,0.0
40701,0.0
40702,0.0
40703,27.0
40704,27.0
40705,27.0
40706,0.0
40707,0.0
40708,27.0
40709,27.0
40710,27.0
40711,27.0
40712,27.0
40713,27.0
40714,27.0
40715,27.0
40716,27.0
40717,27.0
40718,27.0
40719,27.0
40720,27.0
40721,0.0
40722,0.0
40723,27.0
40724,27.0
40725,27.0
40726,27.0
40727,27.0
40728,0.0
40729,0.0
40730,27.0
40731,27.0
40732,27.0
40733,27.0
40734,27.0
40735,27.0
40736,27.0
40737,27.0
40738,27.0
40739,27.0
40740,27.0
40741,0.0
40742,0.0
40743,0.0
40744,27.0
40745,27.0
40746,27.0
40747,0.0
40748,0.0
40749,27.0
40750,27.0
40751,55.0
40752,55.0
40753,55.0
40754,55.0
40755,55.0
40756,27.0
40757,27.0
40758,27.0
40759,27.0
40760,27.0
40761,55.0
40762,55.0
40763,55.0
40764,55.0
40765,55.0
40766,55.0
40767,55.0
40768,27.0
40769,55.0
40770,55.0
40771,27.0
40772,27.0
40773,27.0
40774,27.0
40775,27.0
40776,0.0
40777,0.0
40778,27.0
40779,27.0
40780,27.0
40781,27.0
40782,0.0
40783,0.0
40784,27.0
40785,27.0
40786,27.0
40787,27.0
40788,0.0
40789,0.0
40790,27.0
40791,27.0
40792,27.0
40793,27.0
40794,27.0
40795,27.0
40796,27.0
40797,27.0
40798,27.0
40799,27.0
40800,27.0
40801,27.0
40802,55.0
40803,55.0
40804,27.0
40805,27.0
40806,27.0
40807,27.0
40808,0.0
40809,0.0
40810,27.0
40811,27.0
40812,27.0
40813,0.0
40814,27.0
40815,27.0
40816,27.0
40817,27.0
40818,27.0
40819,27.0
40820,27.0
40821,27.0
40822,27.0
40823,27.0
40824,0.0
40825,27.0
40826,27.0
40827,27.0
40828,27.0
40829,27.0
40830,27.0
40831,27.0
40832,27.0
40833,27.0
40834,27.0
40835,27.0
40836,27.0
40837,27.0
40838,27.0
40839,27.0
40840,27.0
40841,55.0
40842,27.0
40843,27.0
40844,27.0
40845,27.0
40846,27.0
40847,27.0
40848,27.0
40849,27.0
40850,27.0
40851,27.0
40852,27.0
40853,27.0
40854,27.0
40855,27.0
40856,27.0
40857,27.0
40858,27.0
40859,27.0
40860,27.0
40861,27.0
40862,0.0
40863,27.0
40864,27.0
40865,27.0
40866,27.0
40867,27.0
40868,0.0
40869,0.0
40870,27.0
40871,27.0
40872,27.0
40873,27.0
40874,27.0
40875,27.0
40876,27.0
40877,27.0
40878,27.0
40879,27.0
40880,27.0
40881,27.0
40882,27.0
40883,27.0
40884,27.0
40885,0.0
40886,0.0
40887,0.0
40888,27.0
40889,27.0
40890,0.0
40891,0.0
40892,27.0
40893,0.0
40894,0.0
40895,27.0
40896,27.0
40897,27.0
40898,0.0
40899,0.0
40900,27.0
40901,0.0
40902,0.0
40903,0.0
40904,0.0
40905,27.0
40906,27.0
40907,27.0
40908,27.0
40909,27.0
40910,0.0
40911,0.0
40912,0.0
40913,0.0
40914,0.0
40915,0.0
40916,0.0
40917,0.0
40918,0.0
40919,0.0
40920,0.0
40921,0.0
40922,0.0
40923,0.0
40924,-28.0
40925,-28.0
40926,-28.0
40927,-28.0
40928,0.0
40929,0.0
40930,0.0
40931,0.0
40932,0.0
40933,27.0
40934,0.0
40935,0.0
40936,0.0
40937,0.0
40938,0.0
40939,0.0
40940,-28.0
40941,-28.0
40942,0.0
40943,0.0
40944,0.0
40945,-28.0
40946,-28.0
40947,-28.0
40948,-28.0
40949,-28.0
40950,-28.0
40951,-28.0
40952,-28.0
40953,-28.0
40954,-28.0
40955,-28.0
40956,-28.0
40957,-28.0
40958,-28.0
40959,0.0
40960,-28.0
40961,-28.0
40962,-28.0
40963,-28.0
40964,-28.0
40965,-28.0
40966,-28.0
40967,-28.0
40968,-28.0
40969,-28.0
40970,-28.0
40971,-28.0
40972,-28.0
40973,-28.0
40974,-28.0
40975,-28.0
40976,-28.0
40977,-56.0
40978,-28.0
40979,-56.0
40980,-56.0
40981,-28.0
40982,-28.0
40983,-28.0
40984,-56.0
40985,-56.0
40986,-56.0
40987,-56.0
40988,-56.0
40989,-56.0
40990,-56.0
40991,-56.0
40992,-28.0
40993,-28.0
40994,-56.0
40995,-56.0
40996,-56.0
40997,-56.0
40998,-56.0
40999,-56.0
41000,-28.0
41001,-28.0
41002,-56.0
41003,-56.0
41004,-56.0
41005,-83.0
41006,-56.0
41007,-56.0
41008,-28.0
41009,-56.0
41010,-56.0
41011,-28.0
41012,-28.0
41013,-56.0
41014,-56.0
41015,-56.0
41016,-56.0
41017,-56.0
41018,-28.0
41019,-28.0
41020,-28.0
41021,-28.0
41022,-28.0
41023,-28.0
41024,-28.0
41025,0.0
41026,0.0
41027,0.0
41028,0.0
41029,0.0
41030,0.0
41031,0.0
41032,0.0
41033,0.0
41034,0.0
41035,0.0
41036,0.0
41037,0.0
41038,0.0
41039,0.0
41040,0.0
41041,0.0
41042,0.0
41043,0.0
41044,27.0
41045,27.0
41046,27.0
41047,27.0
41048,0.0
41049,0.0
41050,0.0
41051,0.0
41052,27.0
41053,27.0
41054,27.0
41055,0.0
41056,0.0
41057,27.0
41058,27.0
41059,27.0
41060,27.0
41061,27.0
41062,55.0
41063,55.0
41064,55.0
41065,55.0
41066,55.0
41067,27.0
41068,27.0
41069,55.0
41070,55.0
41071,27.0
41072,27.0
41073,27.0
41074,27.0
41075,27.0
41076,27.0
41077,27.0
41078,55.0
41079,55.0
41080,27.0
41081,27.0
41082,0.0
41083,0.0
41084,27.0
41085,27.0
41086,27.0
41087,27.0
41088,27.0
41089,27.0
41090,27.0
41091,27.0
41092,27.0
41093,27.0
41094,27.0
41095,27.0
41096,27.0
41097,0.0
41098,0.0
41099,0.0
41100,27.0
41101,27.0
41102,27.0
41103,27.0
41104,27.0
41105,27.0
41106,27.0
41107,0.0
41108,0.0
41109,0.0
41110,27.0
41111,27.0
41112,27.0
41113,0.0
41114,0.0
41115,0.0
41116,0.0
41117,0.0
41118,0.0
41119,27.0
41120,27.0
41121,0.0
41122,0.0
41123,-28.0
41124,-28.0
41125,-28.0
41126,-28.0
41127,-28.0
41128,-28.0
41129,-28.0
41130,-28.0
41131,-28.0
41132,-28.0
41133,-28.0
41134,-28.0
41135,-28.0
41136,-28.0
41137,-56.0
41138,-28.0
41139,-28.0
41140,-28.0
41141,-28.0
41142,-56.0
41143,-28.0
41144,-28.0
41145,-28.0
41146,-28.0
41147,-28.0
41148,-28.0
41149,-28.0
41150,-28.0
41151,-28.0
41152,-28.0
41153,-56.0
41154,-56.0
41155,-56.0
41156,-56.0
41157,-56.0
41158,-56.0
41159,-56.0
41160,-28.0
41161,-28.0
41162,-28.0
41163,0.0
41164,0.0
41165,0.0
41166,0.0
41167,0.0
41168,0.0
41169,0.0
41170,0.0
41171,0.0
41172,0.0
41173,0.0
41174,0.0
41175,-28.0
41176,-28.0
41177,-28.0
41178,-28.0
41179,-28.0
41180,0.0
41181,0.0
41182,-28.0
41183,-28.0
41184,-28.0
41185,-28.0
41186,-28.0
41187,0.0
41188,0.0
41189,0.0
41190,-28.0
41191,0.0
41192,0.0
41193,0.0
41194,0.0
41195,0.0
41196,0.0
41197,0.0
41198,0.0
41199,-28.0
41200,-28.0
41201,0.0
41202,0.0
41203,0.0
41204,0.0
41205,0.0
41206,27.0
41207,27.0
41208,27.0
41209,27.0
41210,27.0
41211,27.0
41212,27.0
41213,27.0
41214,27.0
41215,27.0
41216,27.0
41217,27.0
41218,27.0
41219,0.0
41220,27.0
41221,27.0
41222,27.0
41223,0.0
41224,0.0
41225,-28.0
41226,0.0
41227,0.0
41228,27.0
41229,27.0
41230,27.0
41231,27.0
41232,0.0
41233,0.0
41234,0.0
41235,27.0
41236,27.0
41237,27.0
41238,27.0
41239,0.0
41240,0.0
41241,27.0
41242,27.0
41243,27.0
41244,27.0
41245,27.0
41246,27.0
41247,27.0
41248,0.0
41249,0.0
41250,0.0
41251,0.0
41252,0.0
41253,0.0
41254,27.0
41255,27.0
41256,27.0
41257,27.0
41258,27.0
41259,27.0
41260,27.0
41261,0.0
41262,27.0
41263,27.0
41264,0.0
41265,0.0
41266,27.0
41267,27.0
41268,0.0
41269,27.0
41270,27.0
41271,27.0
41272,0.0
41273,0.0
41274,0.0
41275,0.0
41276,0.0
41277,27.0
41278,27.0
41279,0.0
41280,0.0
41281,0.0
41282,27.0
41283,27.0
41284,27.0
41285,0.0
41286,0.0
41287,27.0
41288,27.0
41289,0.0
41290,0.0
41291,0.0
41292,0.0
41293,0.0
41294,0.0
41295,0.0
41296,0.0
41297,0.0
41298,0.0
41299,0.0
41300,0.0
41301,0.0
41302,0.0
41303,0.0
41304,27.0
41305,27.0
41306,27.0
41307,0.0
41308,0.0
41309,0.0
41310,0.0
41311,-28.0
41312,0.0
41313,0.0
41314,0.0
41315,0.0
41316,0.0
41317,0.0
41318,0.0
41319,0.0
41320,0.0
41321,0.0
41322,0.0
41323,0.0
41324,0.0
41325,27.0
41326,27.0
41327,27.0
41328,27.0
41329,27.0
41330,27.0
41331,27.0
41332,27.0
41333,27.0
41334,27.0
41335,27.0
41336,27.0
41337,27.0
41338,0.0
41339,0.0
41340,0.0
41341,0.0
41342,0.0
41343,27.0
41344,27.0
41345,0.0
41346,0.0
41347,0.0
41348,0.0
41349,0.0
41350,0.0
41351,0.0
41352,-28.0
41353,-28.0
41354,-28.0
41355,-28.0
41356,-28.0
41357,-28.0
41358,-28.0
41359,-28.0
41360,-28.0
41361,-28.0
41362,0.0
41363,0.0
41364,-28.0
41365,-28.0
41366,-28.0
41367,-28.0
41368,-28.0
41369,-28.0
41370,-28.0
41371,-28.0
41372,-28.0
41373,-28.0
41374,-28.0
41375,-28.0
41376,-28.0
41377,-28.0
41378,-28.0
41379,-28.0
41380,-28.0
41381,-28.0
41382,-56.0
41383,-56.0
41384,-56.0
41385,-56.0
41386,-56.0
41387,-56.0
41388,-56.0
41389,-56.0
41390,-56.0
41391,-28.0
41392,-56.0
41393,-56.0
41394,-56.0
41395,-56.0
41396,-56.0
41397,-56.0
41398,-28.0
41399,-56.0
41400,-56.0
41401,-56.0
41402,-56.0
41403,-56.0
41404,-56.0
41405,-56.0
41406,-56.0
41407,-56.0
41408,-28.0
41409,-28.0
41410,-56.0
41411,-56.0
41412,-56.0
41413,-56.0
41414,-56.0
41415,-56.0
41416,-56.0
41417,-28.0
41418,-56.0
41419,-28.0
41420,-28.0
41421,-28.0
41422,-56.0
41423,-56.0
41424,-56.0
41425,-28.0
41426,-28.0
41427,-28.0
41428,-28.0
41429,-28.0
41430,-28.0
41431,-28.0
41432,0.0
41433,-28.0
41434,-28.0
41435,-28.0
41436,-28.0
41437,-28.0
41438,-28.0
41439,0.0
41440,0.0
41441,0.0
41442,0.0
41443,0.0
41444,0.0
41445,-28.0
41446,0.0
41447,0.0
41448,0.0
41449,0.0
41450,0.0
41451,0.0
41452,0.0
41453,0.0
41454,27.0
41455,27.0
41456,27.0
41457,27.0
41458,27.0
41459,27.0
41460,27.0
41461,27.0
41462,27.0
41463,27.0
41464,55.0
41465,55.0
41466,55.0
41467,55.0
41468,55.0
41469,27.0
41470,27.0
41471,55.0
41472,55.0
41473,55.0
41474,55.0
41475,55.0
41476,27.0
41477,27.0
41478,27.0
41479,55.0
41480,27.0
41481,27.0
41482,27.0
41483,0.0
41484,0.0
41485,27.0
41486,27.0
41487,27.0
41488,27.0
41489,27.0
41490,27.0
41491,27.0
41492,27.0
41493,27.0
41494,55.0
41495,55.0
41496,27.0
41497,27.0
41498,27.0
41499,27.0
41500,27.0
41501,27.0
41502,27.0
41503,27.0
41504,27.0
41505,55.0
41506,55.0
41507,55.0
41508,55.0
41509,27.0
41510,27.0
41511,27.0
41512,27.0
41513,27.0
41514,27.0
41515,27.0
41516,27.0
41517,55.0
41518,55.0
41519,55.0
41520,55.0
41521,55.0
41522,55.0
41523,55.0
41524,55.0
41525,55.0
41526,27.0
41527,27.0
41528,27.0
41529,27.0
41530,27.0
41531,27.0
41532,55.0
41533,55.0
41534,27.0
41535,27.0
41536,27.0
41537,0.0
41538,-28.0
41539,0.0
41540,0.0
41541,-28.0
41542,-28.0
41543,0.0
41544,-28.0
41545,-28.0
41546,0.0
41547,0.0
41548,0.0
41549,0.0
41550,0.0
41551,-28.0
41552,-28.0
41553,0.0
41554,0.0
41555,-28.0
41556,-28.0
41557,0.0
41558,0.0
41559,0.0
41560,0.0
41561,0.0
41562,0.0
41563,-28.0
41564,0.0
41565,0.0
41566,0.0
41567,0.0
41568,0.0
41569,-28.0
41570,-28.0
41571,-28.0
41572,-28.0
41573,-28.0
41574,-28.0
41575,-28.0
41576,-28.0
41577,-28.0
41578,-28.0
41579,-28.0
41580,-28.0
41581,-28.0
41582,-28.0
41583,-56.0
41584,-56.0
41585,-56.0
41586,-56.0
41587,-28.0
41588,-28.0
41589,-28.0
41590,-28.0
41591,-28.0
41592,-28.0
41593,-28.0
41594,0.0
41595,0.0
41596,0.0
41597,-28.0
41598,-28.0
41599,-28.0
41600,-28.0
41601,-28.0
41602,-28.0
41603,0.0
41604,0.0
41605,0.0
41606,0.0
41607,27.0
41608,27.0
41609,0.0
41610,-28.0
41611,-28.0
41612,0.0
41613,0.0
41614,0.0
41615,0.0
41616,0.0
41617,0.0
41618,0.0
41619,0.0
41620,0.0
41621,0.0
41622,0.0
41623,0.0
41624,0.0
41625,0.0
41626,0.0
41627,27.0
41628,27.0
41629,27.0
41630,0.0
41631,0.0
41632,0.0
41633,0.0
41634,0.0
41635,0.0
41636,27.0
41637,27.0
41638,27.0
41639,27.0
41640,27.0
41641,27.0
41642,27.0
41643,27.0
41644,27.0
41645,27.0
41646,27.0
41647,27.0
41648,27.0
41649,27.0
41650,27.0
41651,27.0
41652,55.0
41653,55.0
41654,55.0
41655,27.0
41656,55.0
41657,55.0
41658,55.0
41659,55.0
41660,55.0
41661,27.0
41662,27.0
41663,27.0
41664,55.0
41665,27.0
41666,27.0
41667,27.0
41668,55.0
41669,55.0
41670,55.0
41671,55.0
41672,27.0
41673,27.0
41674,27.0
41675,27.0
41676,27.0
41677,27.0
41678,27.0
41679,27.0
41680,27.0
41681,27.0
41682,27.0
41683,27.0
41684,27.0
41685,27.0
41686,27.0
41687,27.0
41688,27.0
41689,27.0
41690,27.0
41691,0.0
41692,0.0
41693,0.0
41694,0.0
41695,0.0
41696,0.0
41697,0.0
41698,-28.0
41699,0.0
41700,0.0
41701,0.0
41702,0.0
41703,0.0
41704,-28.0
41705,0.0
41706,0.0
41707,-28.0
41708,-28.0
41709,-56.0
41710,-56.0
41711,-28.0
41712,-28.0
41713,-28.0
41714,-28.0
41715,-28.0
41716,-28.0
41717,-28.0
41718,-28.0
41719,-56.0
41720,-56.0
41721,-56.0
41722,-56.0
41723,-56.0
41724,-56.0
41725,-56.0
41726,-56.0
41727,-56.0
41728,-56.0
41729,-56.0
41730,-56.0
41731,-56.0
41732,-56.0
41733,-56.0
41734,-56.0
41735,-56.0
41736,-56.0
41737,-56.0
41738,-56.0
41739,-56.0
41740,-83.0
41741,-83.0
41742,-83.0
41743,-111.0
41744,-111.0
41745,-83.0
41746,-56.0
41747,-56.0
41748,-83.0
41749,-83.0
41750,-111.0
41751,-111.0
41752,-111.0
41753,-111.0
41754,-111.0
41755,-111.0
41756,-83.0
41757,-83.0
41758,-83.0
41759,-83.0
41760,-83.0
41761,-83.0
41762,-83.0
41763,-111.0
41764,-111.0
41765,-111.0
41766,-83.0
41767,-83.0
41768,-83.0
41769,-83.0
41770,-83.0
41771,-83.0
41772,-83.0
41773,-83.0
41774,-83.0
41775,-83.0
41776,-83.0
41777,-56.0
41778,-56.0
41779,-56.0
41780,-56.0
41781,-28.0
41782,-28.0
41783,-56.0
41784,-56.0
41785,-56.0
41786,-56.0
41787,-28.0
41788,0.0
41789,0.0
41790,0.0
41791,0.0
41792,0.0
41793,0.0
41794,0.0
41795,0.0
41796,0.0
41797,0.0
41798,0.0
41799,-28.0
41800,-28.0
41801,0.0
41802,27.0
41803,0.0
41804,0.0
41805,27.0
41806,27.0
41807,0.0
41808,0.0
41809,27.0
41810,27.0
41811,27.0
41812,0.0
41813,27.0
41814,55.0
41815,27.0
41816,55.0
41817,55.0
41818,55.0
41819,55.0
41820,55.0
41821,55.0
41822,55.0
41823,55.0
41824,55.0
41825,55.0
41826,55.0
41827,82.0
41828,82.0
41829,55.0
41830,55.0
41831,82.0
41832,82.0
41833,55.0
41834,55.0
41835,55.0
41836,55.0
41837,55.0
41838,55.0
41839,82.0
41840,82.0
41841,82.0
41842,82.0
41843,82.0
41844,82.0
41845,82.0
41846,82.0
41847,82.0
41848,55.0
41849,82.0
41850,82.0
41851,55.0
41852,55.0
41853,55.0
41854,55.0
41855,27.0
41856,27.0
41857,55.0
41858,55.0
41859,55.0
41860,55.0
41861,27.0
41862,27.0
41863,27.0
41864,55.0
41865,27.0
41866,27.0
41867,55.0
41868,55.0
41869,55.0
41870,55.0
41871,55.0
41872,55.0
41873,55.0
41874,55.0
41875,27.0
41876,27.0
41877,55.0
41878,55.0
41879,55.0
41880,55.0
41881,82.0
41882,55.0
41883,55.0
41884,55.0
41885,55.0
41886,55.0
41887,55.0
41888,55.0
41889,55.0
41890,27.0
41891,27.0
41892,27.0
41893,27.0
41894,27.0
41895,27.0
41896,27.0
41897,27.0
41898,27.0
41899,27.0
41900,0.0
41901,0.0
41902,0.0
41903,0.0
41904,0.0
41905,0.0
41906,0.0
41907,0.0
41908,0.0
41909,0.0
41910,0.0
41911,0.0
41912,0.0
41913,0.0
41914,0.0
41915,0.0
41916,0.0
41917,0.0
41918,0.0
41919,0.0
41920,0.0
41921,0.0
41922,0.0
41923,0.0
41924,0.0
41925,27.0
41926,27.0
41927,27.0
41928,27.0
41929,27.0
41930,27.0
41931,27.0
41932,27.0
41933,27.0
41934,27.0
41935,0.0
41936,0.0
41937,27.0
41938,27.0
41939,27.0
41940,0.0
41941,0.0
41942,27.0
41943,0.0
41944,0.0
41945,0.0
41946,27.0
41947,0.0
41948,0.0
41949,0.0
41950,27.0
41951,0.0
41952,0.0
41953,0.0
41954,0.0
41955,0.0
41956,0.0
41957,0.0
41958,0.0
41959,0.0
41960,0.0
41961,0.0
41962,0.0
41963,27.0
41964,27.0
41965,27.0
41966,27.0
41967,27.0
41968,27.0
41969,0.0
41970,0.0
41971,0.0
41972,27.0
41973,27.0
41974,27.0
41975,27.0
41976,27.0
41977,27.0
41978,27.0
41979,27.0
41980,0.0
41981,27.0
41982,27.0
41983,27.0
41984,27.0
41985,27.0
41986,55.0
41987,27.0
41988,27.0
41989,55.0
41990,55.0
41991,55.0
41992,27.0
41993,27.0
41994,27.0
41995,27.0
41996,27.0
41997,27.0
41998,27.0
41999,27.0
42000,27.0
42001,27.0
42002,27.0
42003,27.0
42004,55.0
42005,55.0
42006,27.0
42007,27.0
42008,27.0
42009,27.0
42010,27.0
42011,27.0
42012,27.0
42013,27.0
42014,27.0
42015,27.0
42016,27.0
42017,27.0
42018,27.0
42019,27.0
42020,27.0
42021,0.0
42022,0.0
42023,0.0
42024,0.0
42025,0.0
42026,0.0
42027,0.0
42028,0.0
42029,0.0
42030,0.0
42031,27.0
42032,27.0
42033,27.0
42034,27.0
42035,27.0
42036,27.0
42037,0.0
42038,0.0
42039,0.0
42040,0.0
42041,27.0
42042,0.0
42043,27.0
42044,27.0
42045,0.0
42046,27.0
42047,27.0
42048,27.0
42049,27.0
42050,27.0
42051,0.0
42052,0.0
42053,0.0
42054,0.0
42055,0.0
42056,-28.0
42057,-28.0
42058,-28.0
42059,-28.0
42060,-28.0
42061,-28.0
42062,-28.0
42063,-28.0
42064,-28.0
42065,0.0
42066,0.0
42067,-28.0
42068,-28.0
42069,0.0
42070,0.0
42071,-28.0
42072,-28.0
42073,-28.0
42074,-28.0
42075,-28.0
42076,-28.0
42077,-28.0
42078,-28.0
42079,0.0
42080,0.0
42081,-28.0
42082,0.0
42083,0.0
42084,-28.0
42085,-28.0
42086,-28.0
42087,-28.0
42088,-28.0
42089,-28.0
42090,-28.0
42091,-28.0
42092,-28.0
42093,-28.0
42094,-28.0
42095,-28.0
42096,-28.0
42097,-28.0
42098,0.0
42099,-28.0
42100,-28.0
42101,0.0
42102,-28.0
42103,-28.0
42104,-56.0
42105,-56.0
42106,-56.0
42107,-56.0
42108,-56.0
42109,-56.0
42110,-28.0
42111,-28.0
42112,-56.0
42113,-56.0
42114,-56.0
42115,-56.0
42116,-56.0
42117,-28.0
42118,-28.0
42119,-56.0
42120,-56.0
42121,-56.0
42122,-56.0
42123,-56.0
42124,-83.0
42125,-56.0
42126,-56.0
42127,-56.0
42128,-56.0
42129,-28.0
42130,-28.0
42131,-28.0
42132,-28.0
42133,-28.0
42134,-28.0
42135,-56.0
42136,-56.0
42137,-28.0
42138,-56.0
42139,-56.0
42140,-56.0
42141,-56.0
42142,-28.0
42143,-28.0
42144,-28.0
42145,-56.0
42146,-56.0
42147,-56.0
42148,-56.0
42149,-56.0
42150,-56.0
42151,-28.0
42152,-28.0
42153,-28.0
42154,-56.0
42155,-56.0
42156,-56.0
42157,-28.0
42158,-28.0
42159,-28.0
42160,-28.0
42161,-28.0
42162,-56.0
42163,-28.0
42164,-28.0
42165,-28.0
42166,-28.0
42167,-28.0
42168,-28.0
42169,-28.0
42170,-28.0
42171,-28.0
42172,-28.0
42173,-28.0
42174,-28.0
42175,-28.0
42176,-28.0
42177,-28.0
42178,-28.0
42179,-28.0
42180,-28.0
42181,-28.0
42182,-28.0
42183,-56.0
42184,-56.0
42185,-56.0
42186,-56.0
42187,-56.0
42188,-56.0
42189,-56.0
42190,-56.0
42191,-56.0
42192,-56.0
42193,-28.0
42194,-28.0
42195,-28.0
42196,-28.0
42197,-28.0
42198,-28.0
42199,-28.0
42200,-28.0
42201,-56.0
42202,-56.0
42203,-28.0
42204,-28.0
42205,-28.0
42206,-28.0
42207,-28.0
42208,-28.0
42209,-28.0
42210,-28.0
42211,-28.0
42212,-28.0
42213,-28.0
42214,-56.0
42215,-56.0
42216,-56.0
42217,-56.0
42218,-28.0
42219,-28.0
42220,-28.0
42221,0.0
42222,0.0
42223,0.0
42224,-28.0
42225,-28.0
42226,-28.0
42227,0.0
42228,0.0
42229,-28.0
42230,-28.0
42231,-28.0
42232,-28.0
42233,-28.0
42234,-28.0
42235,0.0
42236,0.0
42237,0.0
42238,-28.0
42239,-28.0
42240,0.0
42241,0.0
42242,0.0
42243,0.0
42244,27.0
42245,0.0
42246,0.0
42247,0.0
42248,0.0
42249,27.0
42250,27.0
42251,0.0
42252,0.0
42253,0.0
42254,27.0
42255,27.0
42256,27.0
42257,27.0
42258,0.0
42259,0.0
42260,0.0
42261,0.0
42262,27.0
42263,27.0
42264,0.0
42265,0.0
42266,0.0
42267,0.0
42268,0.0
42269,0.0
42270,0.0
42271,0.0
42272,0.0
42273,0.0
42274,0.0
42275,0.0
42276,0.0
42277,0.0
42278,27.0
42279,27.0
42280,27.0
42281,0.0
42282,0.0
42283,0.0
42284,0.0
42285,0.0
42286,0.0
42287,0.0
42288,27.0
42289,27.0
42290,27.0
42291,27.0
42292,27.0
42293,27.0
42294,27.0
42295,27.0
42296,55.0
42297,55.0
42298,55.0
42299,27.0
42300,0.0
42301,0.0
42302,0.0
42303,27.0
42304,27.0
42305,27.0
42306,27.0
42307,27.0
42308,27.0
42309,27.0
42310,27.0
42311,27.0
42312,27.0
42313,27.0
42314,27.0
42315,27.0
42316,27.0
42317,0.0
42318,0.0
42319,0.0
42320,0.0
42321,0.0
42322,0.0
42323,0.0
42324,0.0
42325,27.0
42326,27.0
42327,27.0
42328,27.0
42329,27.0
42330,27.0
42331,27.0
42332,27.0
42333,27.0
42334,0.0
42335,27.0
42336,27.0
42337,27.0
42338,0.0
42339,0.0
42340,0.0
42341,0.0
42342,27.0
42343,27.0
42344,27.0
42345,27.0
42346,0.0
42347,0.0
42348,0.0
42349,0.0
42350,0.0
42351,0.0
42352,0.0
42353,0.0
42354,0.0
42355,0.0
42356,0.0
42357,27.0
42358,27.0
42359,0.0
42360,0.0
42361,0.0
42362,0.0
42363,0.0
42364,27.0
42365,27.0
42366,27.0
42367,27.0
42368,27.0
42369,27.0
42370,27.0
42371,27.0
42372,0.0
42373,0.0
42374,0.0
42375,0.0
42376,0.0
42377,0.0
42378,27.0
42379,27.0
42380,27.0
42381,0.0
42382,0.0
42383,27.0
42384,27.0
42385,27.0
42386,0.0
42387,0.0
42388,0.0
42389,0.0
42390,0.0
42391,0.0
42392,27.0
42393,27.0
42394,27.0
42395,0.0
42396,0.0
42397,27.0
42398,27.0
42399,27.0
42400,55.0
42401,55.0
42402,55.0
42403,55.0
42404,55.0
42405,55.0
42406,55.0
42407,55.0
42408,55.0
42409,55.0
42410,55.0
42411,55.0
42412,55.0
42413,55.0
42414,55.0
42415,55.0
42416,55.0
42417,55.0
42418,55.0
42419,55.0
42420,55.0
42421,55.0
42422,55.0
42423,55.0
42424,27.0
42425,27.0
42426,55.0
42427,55.0
42428,55.0
42429,55.0
42430,55.0
42431,55.0
42432,55.0
42433,55.0
42434,27.0
42435,27.0
42436,27.0
42437,27.0
42438,27.0
42439,27.0
42440,27.0
42441,27.0
42442,55.0
42443,55.0
42444,27.0
42445,27.0
42446,55.0
42447,55.0
42448,55.0
42449,27.0
42450,27.0
42451,27.0
42452,27.0
42453,27.0
42454,55.0
42455,55.0
42456,55.0
42457,55.0
42458,27.0
42459,0.0
42460,27.0
42461,27.0
42462,27.0
42463,27.0
42464,27.0
42465,27.0
42466,0.0
42467,27.0
42468,27.0
42469,27.0
42470,27.0
42471,27.0
42472,0.0
42473,0.0
42474,0.0
42475,0.0
42476,27.0
42477,27.0
42478,0.0
42479,0.0
42480,0.0
42481,27.0
42482,27.0
42483,0.0
42484,0.0
42485,0.0
42486,0.0
42487,-28.0
42488,0.0
42489,0.0
42490,0.0
42491,0.0
42492,0.0
42493,0.0
42494,0.0
42495,0.0
42496,27.0
42497,0.0
42498,0.0
42499,-28.0
42500,-28.0
42501,-28.0
42502,-28.0
42503,-28.0
42504,0.0
42505,0.0
42506,0.0
42507,0.0
42508,0.0
42509,0.0
42510,0.0
42511,0.0
42512,0.0
42513,-28.0
42514,-56.0
42515,-56.0
42516,-56.0
42517,-28.0
42518,-28.0
42519,-28.0
42520,-28.0
42521,-28.0
42522,-28.0
42523,-28.0
42524,-28.0
42525,-28.0
42526,-28.0
42527,-56.0
42528,-56.0
42529,-56.0
42530,-56.0
42531,-56.0
42532,-56.0
42533,-56.0
42534,-56.0
42535,-56.0
42536,-56.0
42537,-28.0
42538,-28.0
42539,-28.0
42540,-28.0
42541,-28.0
42542,-28.0
42543,-28.0
42544,-28.0
42545,-28.0
42546,-28.0
42547,-28.0
42548,0.0
42549,0.0
42550,-28.0
42551,-28.0
42552,-56.0
42553,-56.0
42554,-56.0
42555,-56.0
42556,-56.0
42557,-56.0
42558,-56.0
42559,-56.0
42560,-56.0
42561,-56.0
42562,-56.0
42563,-83.0
42564,-83.0
42565,-83.0
42566,-83.0
42567,-83.0
42568,-83.0
42569,-83.0
42570,-56.0
42571,-56.0
42572,-56.0
42573,-56.0
42574,-56.0
42575,-56.0
42576,-56.0
42577,-56.0
42578,-56.0
42579,-56.0
42580,-28.0
42581,-28.0
42582,-28.0
42583,-56.0
42584,-56.0
